ids,lon,lat,30yr_separation(km/day),30yr_separation(km/km)
138410701,-69.783448711998133,41.256119208047238,15.50,0.31
138410701,-69.75126595845262,41.253843437220119,19.04,0.31
138410701,-69.728786902517342,41.250566079321018,18.62,0.29
138410701,-69.689958067852146,41.259217731240852,4.38,0.06
138410701,-69.650195640696694,41.241144368949733,5.21,0.08
138410701,-69.627975496886279,41.234720231988099,17.83,0.25
138410701,-69.483056059214917,41.220780842824645,3.67,0.06
138410701,-69.353958986655726,41.067212790852466,18.49,0.31
138410701,-69.108620586489934,41.137091318146901,28.78,0.60
138410701,-68.826675859516826,41.263846345875663,38.56,0.93
138410701,-68.76817016359665,41.497339708999,7.73,0.17
138410701,-68.739248391285457,41.549529898053905,11.21,0.37
138410701,-68.66898714669091,41.638266997356915,22.90,0.96
138410701,-68.610406213554796,41.769430120769115,20.10,1.07
138410701,-68.535750550445059,41.825853390258231,20.96,0.97
138410701,-68.372755778574032,41.889729901850636,19.74,0.83
138410701,-68.28288987594469,42.022278543625461,8.08,0.62
138410701,-68.293552115357684,42.020915764005892,7.20,0.40
138410701,-68.401824116771024,42.041086106818668,8.74,0.37
138410701,-68.45334334704178,42.027186669679054,3.06,0.19
138410701,-68.47103335074091,42.010768357227562,2.66,0.19
138410701,-68.926507306733868,42.327468533054038,6.46,0.30
138410701,-68.877314644991984,42.292556119905733,4.71,0.23
138410701,-68.835721538926123,42.237271729749835,6.48,0.35
138410701,-68.853243229743669,42.252302668787905,6.41,0.39
146430701,-69.989822093618386,42.686142210027249,9.04,0.39
146430701,-69.940449033883922,42.67866533097591,12.36,0.75
146430703,-69.317367393965327,42.686990648151642,9.77,0.44
146430703,-69.298809168280201,42.731692024721745,2.16,0.08
146430703,-69.038071104418194,42.819046353257079,8.32,0.22
146430703,-68.989666495743933,42.762216348701656,5.16,0.14
146430703,-68.97898827556827,42.674162272891259,7.16,0.14
146430703,-68.863066301739892,42.683473072273735,5.26,0.16
146430703,-68.746619104520946,42.695644049231447,4.47,0.20
1484207010,-69.747026198493259,42.25924846006501,15.04,1.05
1484207010,-69.715713274151227,42.210883764481466,9.43,0.39
148420703,-68.874346169814032,42.988175241791204,1.03,0.03
148420703,-69.026609194475824,42.840777746212282,9.29,0.61
148420703,-68.906221847208144,42.820758172723686,6.65,0.42
148420703,-68.919606482519953,42.758246497579158,8.05,0.27
148420703,-69.040201939790691,42.758444220589737,8.18,0.33
148420703,-69.027774355922432,42.685085731422959,16.78,0.74
148420703,-69.012274935319084,42.693291153573618,10.01,0.52
148420703,-68.761909235280172,42.70040119226725,6.81,0.14
148420703,-68.77465037415503,42.645606428812243,7.75,0.28
148420703,-68.922302250858976,42.630275394214742,10.91,0.35
148420703,-69.074354954388539,42.771584525616191,13.17,0.41
148420703,-69.031629115795724,42.726325174885424,5.10,0.11
148420703,-69.145915817876613,42.787067103141439,4.64,0.21
148420703,-69.142070272787365,42.767314732511565,13.66,0.30
148420703,-69.310811850298492,42.742521065369843,14.76,0.51
148420703,-69.322189954978413,42.825812892897282,11.77,0.28
148420703,-69.193073666069353,42.829474283522828,13.12,0.38
148420703,-69.356520391420759,42.734479469594177,16.17,0.55
148420703,-69.298473522741247,42.812200759265352,7.05,0.16
148420703,-69.197668468774694,42.708297841750486,18.32,0.70
148420703,-69.075080048428305,42.707654131667987,7.02,0.26
148420703,-69.181106156138043,42.700981645109536,15.74,0.46
148420703,-69.305351406217397,42.791876609348655,9.81,0.52
148420703,-69.326282626175924,42.783436135748161,10.67,0.38
148420703,-69.20075935013341,42.678239816647057,15.53,0.61
148420703,-69.093766928096784,42.785323244868593,7.77,0.26
148420703,-68.88201131364309,42.372842297196065,6.67,0.35
148420703,-68.799714454602778,42.341821501589195,8.69,0.35
148420703,-68.770738952322887,42.259370720717094,14.91,0.51
148420703,-68.759705761208679,42.144418604618664,3.69,0.11
148420703,-68.678744391984878,42.219279753699986,8.96,0.29
148420703,-68.65208119509056,42.294541588186028,7.80,0.31
148420703,-68.655674401912933,42.486359726367688,19.20,0.55
148420703,-68.325906746016415,42.579115443457241,11.82,0.56
148420703,-67.587905351704151,42.478077780327098,5.75,0.23
148420703,-67.546064052421272,42.484541842454114,30.96,0.89
148420703,-67.914852313294688,42.255454934434539,15.57,0.50
148420703,-67.650360587777499,42.199470711514685,27.51,0.61
148420703,-67.204438017915081,42.136834279087601,6.22,0.09
148420703,-65.42438745979814,41.29628109190277,23.49,0.88
148420703,-65.489696349240134,41.135743306370173,19.38,0.88
156420702,-69.867002481003453,42.20720027160251,11.40,0.45
156420702,-69.887029355329844,42.220554590349877,7.41,0.22
156420702,-69.860843302209076,42.121548656387219,16.69,0.66
156420702,-69.870344659275545,42.020818686809832,7.88,0.22
156420702,-69.76339450197851,42.012783485015888,7.46,0.24
156420702,-69.6262629506964,41.827626512143631,7.34,0.26
156420702,-69.582861372172033,41.688172865799793,5.27,0.17
156420702,-69.425823431514829,41.60067993078718,5.79,0.14
156420702,-69.318843945431254,41.557167666587659,3.19,0.09
156420702,-69.288103193929544,41.575653046780793,3.97,0.09
156420702,-69.173789319945001,41.557269972110049,6.26,0.18
156420702,-69.076499420261442,41.606633071918132,6.88,0.16
156420702,-68.830479057254266,41.549532853610387,6.77,0.14
156420702,-68.834327983427869,41.497396876713267,11.74,0.40
156420702,-68.728010843100222,41.465208531881999,8.02,0.24
156420702,-68.770906224060511,41.409272955503475,7.38,0.31
156420702,-68.867264026196906,41.507865604338093,6.31,0.16
156420702,-68.764573985769843,41.545647485542446,2.93,0.11
156420702,-68.63694269109611,41.617630461570009,17.12,0.87
156420702,-68.594570104441786,41.612081836405849,16.63,0.56
156420702,-68.499575733858691,41.671460760524774,28.25,1.83
156420702,-68.474009803289348,41.688038415862216,11.01,0.25
156420702,-68.348232801961046,41.762262291445239,13.12,0.44
156420702,-68.118080650951185,41.835949157552733,20.93,0.44
156420702,-67.72431605027711,41.879825540821564,15.71,0.22
156420702,-67.684840635299309,41.897132141198128,18.62,0.27
156420702,-67.645474311315269,41.97235166108112,11.64,0.15
156420702,-67.592166814389628,41.972000938475368,13.20,0.18
156420702,-67.423842476032959,41.838568839586685,7.83,0.11
156420702,-67.360643867446129,41.73393768516096,14.20,0.23
156420702,-67.299572845305079,41.690711190907628,6.27,0.10
156420702,-67.162623145316189,41.619577439253504,1.87,0.03
156420702,-67.116514497086158,41.573203449174756,2.29,0.04
156420702,-67.08960216934797,41.579441592846393,11.37,0.17
156420702,-67.089134098299652,41.416529132432252,9.61,0.14
156420702,-67.14180397339878,41.223231297503133,5.04,0.09
156420702,-67.304170652588283,41.183149829975264,13.74,0.23
156420702,-67.453538743092921,41.164007240205123,14.84,0.25
156420702,-67.569087478952312,41.156555831981983,6.08,0.11
156420702,-67.68886989816113,41.178247199030871,4.63,0.09
156420702,-67.734857506232544,41.103039008714575,4.42,0.09
